group,dipole_total
data_49165,1.6706543
data_49166,1.0819296
data_49167,1.8940376
data_49168,2.1382804
data_49169,3.734564
data_4917,1.9599828
data_49170,2.6672869
data_49171,2.9273322
data_49172,4.8954005
data_49173,3.2507434
data_49174,2.7028058
data_49175,2.6714141
data_49176,4.2531915
data_49177,3.2583454
data_49178,4.329214
data_49179,4.538545
data_4918,2.6628044
data_49180,3.3977582
data_49181,4.1443477
data_49182,5.3174324
data_49183,4.357818
data_49184,5.203165
data_49185,2.8081727
data_49186,4.1454864
data_49187,3.1533828
data_49188,0.9532894
data_49189,2.274355
data_4919,2.2163947
data_49190,2.0353441
data_49191,3.7864962
data_49192,3.0836353
data_49193,3.3722866
data_49194,2.8016558
data_49195,1.9509826
data_49196,0.79428506
data_49197,1.479996
data_49198,2.5455241
data_49199,2.4964
data_492,5.6912704
data_4920,3.482845
data_49200,0.7482813
data_49201,1.5782214
data_49202,5.270115
data_49203,4.327622
data_49204,4.5259404
data_49205,3.143265
data_49206,4.5758257
data_49207,4.4120812
data_49208,2.6884134
data_49209,3.3462334
data_4921,1.0268775
data_49210,3.1686602
data_49211,1.489759
data_49212,1.8211036
data_49213,3.068868
data_49214,2.54111
data_49215,2.0545235
data_49216,2.9191027
data_49217,1.7713102
data_49218,1.5176183
data_49219,1.4186383
data_4922,0.23490822
data_49220,2.7000384
data_49221,1.069152
data_49222,1.2831862
data_49223,2.3461416
data_49224,0.6248786
data_49225,3.1464553
data_49226,1.936266
data_49227,2.5615108
data_49228,2.5013287
data_49229,3.5417492
data_4923,3.1357548
data_49230,1.6701816
data_49231,1.6693946
data_49232,1.2054237
data_49233,2.2922606
data_49234,3.168633
data_49235,3.7532163
data_49236,1.9281634
data_49237,2.526216
data_49238,4.082359
data_49239,3.4688118
data_4924,1.5322605
data_49240,3.4238412
data_49241,3.687007
data_49242,1.4588587
data_49243,2.3227158
data_49244,1.0284462
data_49245,1.3106351
data_49246,3.9083266
data_49247,2.4907682
data_49248,3.0184445
data_49249,2.0517387
data_4925,0.6338082
data_49250,4.899363
data_49251,1.0212687
data_49252,2.8202488
data_49253,2.5378594
data_49254,5.1527696
data_49255,1.9022826
data_49256,2.9879172
data_49257,3.427304
data_49258,0.07661807
data_49259,2.3455307
data_4926,2.0216503
data_49260,1.3366369
data_49261,4.2219357
data_49262,2.7608852
data_49263,1.505421
data_49264,2.8796096
data_49265,2.6879632
data_49266,1.7619994
data_49267,3.9260073
data_49268,4.851877
data_49269,2.0440428
data_4927,1.2414836
data_49270,1.758154
data_49271,2.081706
data_49272,2.8528757
data_49273,0.9358826
data_49274,2.7255256
data_49275,2.7663953
data_49276,1.3656447
data_49277,3.4762194
data_49278,2.257762
data_49279,2.2516615
data_4928,4.163485
data_49280,3.0665486
data_49281,2.3961487
data_49282,3.504548
data_49283,2.887189
data_49284,2.1236157
data_49285,2.972813
data_49286,1.7381467
data_49287,3.1975088
data_49288,2.5504413
data_49289,3.4644628
data_4929,2.1030843
data_49290,2.334033
data_49291,1.109711
data_49292,1.3544738
data_49293,3.7059276
data_49294,4.3085103
data_49295,2.076864
data_49296,3.7059052
data_49297,5.796022
data_49298,7.267225
data_49299,5.9778194
data_493,4.576425
data_4930,2.3105488
data_49300,7.4115143
data_49301,5.804404
data_49302,4.0121446
data_49303,5.977829
data_49304,1.2870749
data_49305,5.3258476
data_49306,6.5323167
data_49307,0.8397151
data_49308,5.024315
data_49309,2.9393528
data_4931,4.6611476
data_49310,7.1917653
data_49311,1.7830758
data_49312,1.1936842
data_49313,5.0243354
data_49314,2.8710308
data_49315,6.950115
data_49316,4.079945
data_49317,8.075971
data_49318,2.8067439
data_49319,7.144153
data_4932,2.1511722
data_49320,4.4680624
data_49321,8.8150625
data_49322,2.634928
data_49323,6.406479
data_49324,1.0305573
data_49325,2.8066933
data_49326,7.144253
data_49327,2.2697127
data_49328,2.8356993
data_49329,1.4286332
data_4933,3.0251486
data_49330,0.99506384
data_49331,2.967687
data_49332,4.38046
data_49333,2.3474581
data_49334,4.139023
data_49335,3.221912
data_49336,1.2888662
data_49337,2.5484433
data_49338,3.2827075
data_49339,1.0959225
data_4934,1.5978217
data_49340,1.544001
data_49341,3.4867494
data_49342,3.9653206
data_49343,2.7105992
data_49344,3.0547287
data_49345,4.082666
data_49346,1.4553121
data_49347,2.7590976
data_49348,1.8399134
data_49349,1.5328573
data_4935,0.020991867
data_49350,3.2308736
data_49351,2.9114788
data_49352,4.043789
data_49353,3.529271
data_49354,3.8371909
data_49355,4.471562
data_49356,1.5409073
data_49357,3.0246363
data_49358,2.7635953
data_49359,5.038381
data_4936,3.0980616
data_49360,3.8591385
data_49361,0.25922933
data_49362,5.210278
data_49363,3.0016055
data_49364,3.0712442
data_49365,2.581868
data_49366,2.5859914
data_49367,3.5138786
data_49368,3.7803822
data_49369,3.207702
data_4937,0.37211958
data_49370,2.8364801
data_49371,2.3861542
data_49372,3.747501
data_49373,3.6063142
data_49374,4.605171
data_49375,1.0317117
data_49376,2.6931894
data_49377,3.9752944
data_49378,5.0631437
data_49379,3.5618353
data_4938,1.8712903
data_49380,3.2787836
data_49381,5.34473
data_49382,0.7490066
data_49383,1.0910358
data_49384,0.8586608
data_49385,2.1326454
data_49386,4.055873
data_49387,3.1650922
data_49388,4.3717704
data_49389,5.2639647
data_4939,3.0665963
data_49390,3.0379064
data_49391,3.6028397
data_49392,2.6219401
data_49393,2.8657377
data_49394,2.8403609
data_49395,3.449232
data_49396,3.0882704
data_49397,1.9873662
data_49398,3.8443847
data_49399,1.6436288
data_494,6.4679127
data_4940,2.2867703
data_49400,2.783189
data_49401,1.968098
data_49402,4.250773
data_49403,2.0885618
data_49404,2.481735
data_49405,1.5588208
data_49406,3.5608926
data_49407,3.6950207
data_49408,0.60885376
data_49409,2.71344
data_4941,1.7485934
data_49410,2.440535
data_49411,3.0128932
data_49412,3.3059669
data_49413,5.502976
data_49414,5.0794244
data_49415,2.3911688
data_49416,2.5836847
data_49417,4.7976465
data_49418,3.1476223
data_49419,3.6395338
data_4942,4.4445324
data_49420,3.742627
data_49421,1.7013468
data_49422,1.1454498
data_49423,1.1935576
data_49424,1.5313476
data_49425,3.0981877
data_49426,3.5715485
data_49427,0.6831688
data_49428,2.1254866
data_49429,2.4748251
data_4943,2.734164
data_49430,0.710559
data_49431,1.1493853
data_49432,2.4961534
data_49433,2.2962832
data_49434,1.5210353
data_49435,1.7438508
data_49436,0.47081518
data_49437,0.7310449
data_49438,2.7781258
data_49439,3.043322
data_4944,2.2459383
data_49440,2.6238575
data_49441,1.4410777
data_49442,2.385708
data_49443,2.226785
data_49444,1.3733661
data_49445,1.262503
data_49446,2.3267248
data_49447,0.5263031
data_49448,1.8692495
data_49449,5.1917644
data_4945,1.2805237
data_49450,2.5332317
data_49451,6.091373
data_49452,1.3113879
data_49453,1.3297668
data_49454,4.613692
data_49455,1.8666121
data_49456,2.7313747
data_49457,5.488017
data_49458,6.0567155
data_49459,1.8359903
data_4946,3.2070541
data_49460,5.471327
data_49461,2.6202655
data_49462,2.5243578
data_49463,1.2194841
data_49464,5.9508014
data_49465,3.6278589
data_49466,2.7454512
data_49467,6.204801
data_49468,2.5468516
data_49469,5.8886237
data_4947,2.1559758
data_49470,0.1404797
data_49471,3.7451937
data_49472,1.301795
data_49473,4.071206
data_49474,5.661652
data_49475,0.42127857
data_49476,3.6203349
data_49477,4.146941
data_49478,5.908372
data_49479,3.456618
data_4948,2.6083865
data_49480,5.3400016
data_49481,6.40269
data_49482,4.5455594
data_49483,6.409548
data_49484,1.1008404
data_49485,1.3338567
data_49486,1.1844944
data_49487,4.6195016
data_49488,4.108558
data_49489,1.2406534
data_4949,3.2990677
data_49490,2.5000176
data_49491,2.6456943
data_49492,2.1568673
data_49493,1.5773524
data_49494,1.3914618
data_49495,4.3111815
data_49496,3.8466942
data_49497,1.6242157
data_49498,1.3406042
data_49499,0.6626596
data_495,6.872744
data_4950,1.638953
data_49500,2.2988153
data_49501,3.68721
data_49502,4.4125743
data_49503,2.995736
data_49504,2.9532976
data_49505,1.6535765
data_49506,2.7792082
data_49507,2.5224028
data_49508,3.580982
data_49509,4.396027
data_4951,1.8253707
data_49510,4.4691033
data_49511,4.647225
data_49512,1.9407474
data_49513,2.9065464
data_49514,1.4982013
data_49515,2.5476253
data_49516,2.6263711
data_49517,4.102297
data_49518,4.5257726
data_49519,3.9618738
data_4952,2.2809863
data_49520,3.8878388
data_49521,1.7984107
data_49522,2.0643203
data_49523,2.7647586
data_49524,3.295033
data_49525,3.4698565
data_49526,3.976922
data_49527,4.816886
data_49528,2.0129132
data_49529,0.64993674
data_4953,2.1994524
data_49530,2.0936155
data_49531,1.4641205
data_49532,1.2088622
data_49533,1.5206095
data_49534,2.147285
data_49535,1.5405325
data_49536,1.2894713
data_49537,0.2503142
data_49538,2.7683637
data_49539,2.2696614
data_4954,2.2109919
data_49540,2.78845
data_49541,1.6714612
data_49542,1.2064764
data_49543,1.7855175
data_49544,2.6783772
data_49545,1.9074645
data_49546,0.68588305
data_49547,1.2815846
data_49548,1.6095616
data_49549,0.5371935
data_4955,2.2089033
data_49550,1.229834
data_49551,3.0462077
data_49552,1.7372535
data_49553,1.2090387
data_49554,1.7955726
data_49555,1.7111709
data_49556,2.5559154
data_49557,1.0402987
data_49558,1.1985309
data_49559,1.8814678
data_4956,1.4417973
data_49560,3.7731447
data_49561,4.465407
data_49562,5.297673
data_49563,5.3573794
data_49564,4.5022616
data_49565,5.581742
data_49566,6.1309276
data_49567,4.5739193
data_49568,5.2003546
data_49569,1.1305165
data_4957,1.1232148
data_49570,1.7407644
data_49571,1.0457302
data_49572,1.6127762
data_49573,2.4515076
data_49574,1.995483
data_49575,1.3770989
data_49576,2.3493195
data_49577,5.1833296
data_49578,4.469154
data_49579,6.6299925
data_4958,3.077308
data_49580,2.7984679
data_49581,6.11474
data_49582,4.5165844
data_49583,7.276968
data_49584,5.428796
data_49585,2.2404785
data_49586,4.1180987
data_49587,5.6642156
data_49588,7.3766522
data_49589,5.8579817
data_4959,3.0168774
data_49590,7.7812476
data_49591,4.835048
data_49592,3.079276
data_49593,6.7445936
data_49594,2.8285582
data_49595,6.4712205
data_49596,1.8367014
data_49597,1.1176854
data_49598,1.398833
data_49599,1.164968
data_496,6.306508
data_4960,1.7235851
data_49600,2.3845725
data_49601,3.9282365
data_49602,4.7117057
data_49603,5.5206594
data_49604,1.876919
data_49605,4.7457175
data_49606,3.804119
data_49607,2.112067
data_49608,5.219338
data_49609,3.4956636
data_4961,1.9850938
data_49610,6.0007205
data_49611,5.0326004
data_49612,6.6095166
data_49613,5.2852297
data_49614,6.577002
data_49615,6.0908065
data_49616,7.842526
data_49617,6.572433
data_49618,3.6327412
data_49619,7.042061
data_4962,0.57612157
data_49620,4.8904657
data_49621,4.6248455
data_49622,8.374543
data_49623,3.4023037
data_49624,3.2876208
data_49625,5.00921
data_49626,6.167561
data_49627,4.982085
data_49628,7.280265
data_49629,2.0207326
data_4963,1.9510505
data_49630,4.3457193
data_49631,1.6243373
data_49632,1.5065011
data_49633,2.22547
data_49634,3.853756
data_49635,2.1057236
data_49636,4.685626
data_49637,5.427913
data_49638,5.033474
data_49639,2.0673544
data_4964,1.5028499
data_49640,3.842673
data_49641,2.4166398
data_49642,5.307063
data_49643,3.849967
data_49644,3.3472764
data_49645,3.418342
data_49646,3.1867435
data_49647,6.955326
data_49648,6.585137
data_49649,5.098568
data_4965,1.3108838
data_49650,5.1046343
data_49651,8.306813
data_49652,8.197242
data_49653,4.3858376
data_49654,1.5035167
data_49655,4.396131
data_49656,3.2541254
data_49657,3.6395085
data_49658,2.4848197
data_49659,3.3463106
data_4966,0.74328876
data_49660,3.9229772
data_49661,4.3244386
data_49662,5.9672127
data_49663,5.0559626
data_49664,6.2846575
data_49665,2.5236046
data_49666,4.4840136
data_49667,3.2324631
data_49668,4.498724
data_49669,4.3173456
data_4967,3.165989
data_49670,3.6002002
data_49671,6.552698
data_49672,6.6764975
data_49673,8.243367
data_49674,8.591739
data_49675,3.2094004
data_49676,4.7767396
data_49677,2.2022736
data_49678,5.877841
data_49679,3.846811
data_4968,2.823737
data_49680,4.896742
data_49681,5.4285
data_49682,5.2319436
data_49683,6.3888845
data_49684,5.6490564
data_49685,1.2681756
data_49686,3.0481274
data_49687,7.485349
data_49688,3.5536807
data_49689,4.4336514
data_4969,0.29297554
data_49690,2.039794
data_49691,2.1036625
data_49692,3.4008589
data_49693,3.1735544
data_49694,1.7016373
data_49695,0.7544615
data_49696,4.005179
data_49697,3.9965973
data_49698,5.4847856
data_49699,4.522581
data_497,4.057879
data_4970,2.0632622
data_49700,2.759172
data_49701,4.2244864
data_49702,4.326229
data_49703,2.5278304
data_49704,3.8965044
data_49705,2.045106
data_49706,2.2287498
data_49707,3.677891
data_49708,2.7302272
data_49709,2.3461444
data_4971,3.1839101
data_49710,3.175321
data_49711,2.0111637
data_49712,4.0871143
data_49713,3.0435
data_49714,2.1819746
data_49715,1.4425257
data_49716,3.0473182
data_49717,2.7910967
data_49718,4.32271
data_49719,1.6260074
data_4972,1.4855987
data_49720,1.5616932
data_49721,3.4140449
data_49722,1.9054364
data_49723,3.3968484
data_49724,2.037671
data_49725,2.4895358
data_49726,3.1961253
data_49727,2.9173932
data_49728,2.6006405
data_49729,1.9937534
data_4973,2.7489524
data_49730,2.424991
data_49731,4.154452
data_49732,1.7080042
data_49733,3.7980642
data_49734,3.9387338
data_49735,2.3298745
data_49736,4.170945
data_49737,3.6013477
data_49738,2.2641528
data_49739,4.765361
data_4974,3.3828099
data_49740,4.3215003
data_49741,1.3690964
data_49742,2.2453773
data_49743,2.3586233
data_49744,1.8880662
data_49745,1.616012
data_49746,2.0170667
data_49747,2.2208698
data_49748,1.5251316
data_49749,1.048035
data_4975,1.8915354
data_49750,1.6484025
data_49751,1.7458575
data_49752,1.7029738
data_49753,2.2153971
data_49754,1.3377619
data_49755,0.99281675
data_49756,1.630502
data_49757,1.2703546
data_49758,1.111537
data_49759,1.6811235
data_4976,2.8341966
data_49760,1.7709807
data_49761,1.105636
data_49762,1.0428305
data_49763,0.5850677
data_49764,0.86818606
data_49765,0.7651789
data_49766,1.4894366
data_49767,1.4440755
data_49768,2.054785
data_49769,2.2894833
data_4977,0.51490164
data_49770,2.129406
data_49771,1.3656592
data_49772,2.094708
data_49773,2.2400403
data_49774,5.322074
data_49775,1.6430565
data_49776,3.406264
data_49777,2.8007934
data_49778,1.528681
data_49779,3.0665338
data_4978,3.305694
data_49780,0.34460482
data_49781,2.0265806
data_49782,2.054083
data_49783,2.823588
data_49784,2.2828672
data_49785,1.8799496
data_49786,2.1497765
data_49787,1.143755
data_49788,2.345139
data_49789,3.6110663
data_4979,2.0296378
data_49790,1.6392261
data_49791,2.7471602
data_49792,1.3988091
data_49793,1.7154919
data_49794,0.48283553
data_49795,0.74681455
data_49796,1.3738809
data_49797,1.5118283
data_49798,1.6541564
data_49799,1.4984987
data_498,3.1735504
data_4980,2.476996
data_49800,1.3731844
data_49801,1.4517812
data_49802,0.80491316
data_49803,1.4919597
data_49804,0.7397946
data_49805,1.7165362
data_49806,1.8431798
data_49807,1.01876
data_49808,1.2281277
data_49809,1.6097177
data_4981,1.9573845
data_49810,2.249079
data_49811,2.3909302
data_49812,1.8530618
data_49813,1.0689273
data_49814,0.7464826
data_49815,1.3219037
data_49816,0.65892655
data_49817,1.7892888
data_49818,1.5997293
data_49819,1.9746034
data_4982,1.8103918
data_49820,1.3014956
data_49821,1.7960397
data_49822,1.8326677
data_49823,3.4531457
data_49824,2.2743328
data_49825,1.8394855
data_49826,1.5640361
data_49827,1.0737544
data_49828,0.41525295
data_49829,2.7932298
data_4983,2.0031312
data_49830,1.6600343
data_49831,1.8263124
data_49832,2.7503302
data_49833,1.8550171
data_49834,2.7282882
data_49835,1.5332773
data_49836,2.9155154
data_49837,3.5190454
data_49838,2.6846595
data_49839,1.9526536
data_4984,1.782486
data_49840,3.9437618
data_49841,1.4353031
data_49842,3.4030015
data_49843,1.1841733
data_49844,2.007113
data_49845,1.5612465
data_49846,2.7155678
data_49847,2.1647053
data_49848,3.9138386
data_49849,2.5120394
data_4985,2.4949636
data_49850,1.1909859
data_49851,0.5668342
data_49852,2.827104
data_49853,3.4334426
data_49854,0.7314476
data_49855,1.9077632
data_49856,1.6143225
data_49857,1.6838174
data_49858,4.973506
data_49859,2.6234975
data_4986,1.9518421
data_49860,2.345863
data_49861,1.8884683
data_49862,0.8481561
data_49863,2.157779
data_49864,0.4557083
data_49865,1.4441491
data_49866,1.3130367
data_49867,1.6729586
data_49868,3.1228454
data_49869,1.6945803
data_4987,1.835171
data_49870,1.336549
data_49871,2.203839
data_49872,1.8075504
data_49873,2.5723932
data_49874,3.747644
data_49875,1.4371206
data_49876,2.911168
data_49877,1.9943161
data_49878,1.2122624
data_49879,1.5017506
data_4988,1.6586565
data_49880,0.8573985
data_49881,2.924979
data_49882,2.5972636
data_49883,0.70281893
data_49884,1.783769
data_49885,1.9456209
data_49886,1.6685445
data_49887,3.3234215
data_49888,1.6066453
data_49889,1.5055045
data_4989,2.9646506
data_49890,2.6442854
data_49891,1.225081
data_49892,1.7273334
data_49893,0.5649835
data_49894,2.3319023
data_49895,1.5950304
data_49896,1.6344163
data_49897,1.653282
data_49898,0.060422163
data_49899,0.6197972
data_499,9.175292
data_4990,2.5966995
data_49900,1.5146942
data_49901,2.5674837
data_49902,2.4113772
data_49903,2.3779936
data_49904,2.521292
data_49905,1.6946963
data_49906,3.2662241
data_49907,3.3578715
data_49908,3.4337976
data_49909,1.2500532
data_4991,1.8165148
data_49910,3.0161996
data_49911,2.6085105
data_49912,1.4224677
data_49913,1.4092914
data_49914,1.6865182
data_49915,1.807763
data_49916,1.037671
data_49917,1.5589811
data_49918,0.8761457
data_49919,1.2435719
data_4992,3.968339
data_49920,0.15510216
data_49921,1.2296797
data_49922,1.214058
data_49923,1.9384301
data_49924,1.601316
data_49925,1.6529273
data_49926,2.6734087
data_49927,1.6165713
data_49928,1.5122476
data_49929,1.2627904
data_4993,3.1489425
data_49930,1.7012647
data_49931,0.7879573
data_49932,0.8136703
data_49933,1.2661649
data_49934,3.1885803
data_49935,1.9041634
data_49936,2.0798423
data_49937,4.0058327
data_49938,1.3041016
data_49939,3.5235274
data_4994,2.7090132
data_49940,3.1454706
data_49941,5.2789717
data_49942,3.1912074
data_49943,1.1003009
data_49944,4.8189044
data_49945,4.2777643
data_49946,7.8171663
data_49947,1.7610022
data_49948,5.448805
data_49949,2.7138824
data_4995,1.5491548
data_49950,6.58756
data_49951,5.977062
data_49952,4.7757397
data_49953,8.606346
data_49954,2.721716
